date,reef,site,site_ID,depth (m),transect,observer,image,species,intercept_1 (cm),intercept_2,intercept_3,intercept_4,intercept_5,intercept_6,intercept_7,intercept_8,intercept_9,intercept_10,intercept_11,n,total_cm,cover
19/10/2013,21-467,21-467 site 1,2188_1,2,4,AHB,,Porites lichen,8,21,,,,,,,,,,2,29,2.9
19/10/2013,21-467,21-467 site 1,2188_1,2,4,AHB,,Stylophora mordax,11,,,,,,,,,,,1,11,1.1
19/10/2013,21-467,21-467 site 2,2188_2,2,1,AHB,,Acropora cerealis,14,,,,,,,,,,,1,14,1.4
19/10/2013,21-467,21-467 site 2,2188_2,2,1,AHB,,Acropora digitifera,6,6,5,,,,,,,,,3,17,1.7
19/10/2013,21-467,21-467 site 2,2188_2,2,1,AHB,,baeodactyla,20,16,10,,,,,,,,,3,46,4.6
19/10/2013,21-467,21-467 site 2,2188_2,2,1,AHB,,Acropora lutkeni,11,,,,,,,,,,,1,11,1.1
19/10/2013,21-467,21-467 site 2,2188_2,2,1,AHB,,Astrea annuligera,10,,,,,,,,,,,1,10,1
19/10/2013,21-467,21-467 site 2,2188_2,2,1,AHB,,Astrea curta,8,6,,,,,,,,,,2,14,1.4
19/10/2013,21-467,21-467 site 2,2188_2,2,1,AHB,,Isopora cuneata,24,11,13,,,,,,,,,3,48,4.8
19/10/2013,21-467,21-467 site 2,2188_2,2,1,AHB,,Pocillopora damicornis,13,5,,,,,,,,,,2,18,1.8
19/10/2013,21-467,21-467 site 2,2188_2,2,1,AHB,,Porites massive,8,,,,,,,,,,,1,8,0.8
19/10/2013,21-467,21-467 site 2,2188_2,2,2,AHB,,Acropora cerealis,5,,,,,,,,,,,1,5,0.5
19/10/2013,21-467,21-467 site 2,2188_2,2,2,AHB,,Acropora digitifera,19,14,,,,,,,,,,2,33,3.3
19/10/2013,21-467,21-467 site 2,2188_2,2,2,AHB,,baeodactyla,12,14,16,7,,,,,,,,4,49,4.9
19/10/2013,21-467,21-467 site 2,2188_2,2,2,AHB,,Acropora humilis,22,,,,,,,,,,,1,22,2.2
19/10/2013,21-467,21-467 site 2,2188_2,2,2,AHB,,Dipsastreae matthaii,8,,,,,,,,,,,1,8,0.8
19/10/2013,21-467,21-467 site 2,2188_2,2,2,AHB,,Goniastrea favulus,5,7,,,,,,,,,,2,12,1.2
19/10/2013,21-467,21-467 site 2,2188_2,2,2,AHB,,Isopora cuneata,12,,,,,,,,,,,1,12,1.2
19/10/2013,21-467,21-467 site 2,2188_2,2,2,AHB,,Lobophyllia recta,12,,,,,,,,,,,1,12,1.2
19/10/2013,21-467,21-467 site 2,2188_2,2,2,AHB,,Pocillopora damicornis,10,18,11,,,,,,,,,3,39,3.9
19/10/2013,21-467,21-467 site 2,2188_2,2,2,AHB,,Porites massive,7,16,5,4,8,11,,,,,,6,51,5.1
19/10/2013,21-467,21-467 site 2,2188_2,2,3,AHB,,Acanthastrea echinata,6,,,,,,,,,,,1,6,0.6
19/10/2013,21-467,21-467 site 2,2188_2,2,3,AHB,,Acropora cerealis,11,,,,,,,,,,,1,11,1.1
19/10/2013,21-467,21-467 site 2,2188_2,2,3,AHB,,baeodactyla,25,16,,,,,,,,,,2,41,4.1
19/10/2013,21-467,21-467 site 2,2188_2,2,3,AHB,,Acropora hyacinthus,35,,,,,,,,,,,1,35,3.5
19/10/2013,21-467,21-467 site 2,2188_2,2,3,AHB,,Acropora lutkeni,7,15,,,,,,,,,,2,22,2.2
19/10/2013,21-467,21-467 site 2,2188_2,2,3,AHB,,Astrea curta,10,,,,,,,,,,,1,10,1
19/10/2013,21-467,21-467 site 2,2188_2,2,3,AHB,,Favites flexuosa,13,,,,,,,,,,,1,13,1.3
19/10/2013,21-467,21-467 site 2,2188_2,2,3,AHB,,Goniastrea stelligera,19,,,,,,,,,,,1,19,1.9
19/10/2013,21-467,21-467 site 2,2188_2,2,3,AHB,,Isopora cuneata,26,11,,,,,,,,,,2,37,3.7
19/10/2013,21-467,21-467 site 2,2188_2,2,3,AHB,,Leptoria phrygia,5,,,,,,,,,,,1,5,0.5
19/10/2013,21-467,21-467 site 2,2188_2,2,3,AHB,,Platygyra sinensis,8,,,,,,,,,,,1,8,0.8
19/10/2013,21-467,21-467 site 2,2188_2,2,3,AHB,,Porites massive,5,11,8,5,7,,,,,,,5,36,3.6
19/10/2013,21-467,21-467 site 2,2188_2,2,3,AHB,,Stylophora mordax,7,,,,,,,,,,,1,7,0.7
19/10/2013,21-467,21-467 site 2,2188_2,2,4,AHB,,Acropora abrotanoides,61,,,,,,,,,,,1,61,6.1
19/10/2013,21-467,21-467 site 2,2188_2,2,4,AHB,,Acropora cerealis,9,,,,,,,,,,,1,9,0.9
19/10/2013,21-467,21-467 site 2,2188_2,2,4,AHB,,Acropora digitifera,13,,,,,,,,,,,1,13,1.3
19/10/2013,21-467,21-467 site 2,2188_2,2,4,AHB,,Acropora hyacinthus,12,,,,,,,,,,,1,12,1.2
19/10/2013,21-467,21-467 site 2,2188_2,2,4,AHB,,Acropora monticulosa,35,,,,,,,,,,,1,35,3.5
19/10/2013,21-467,21-467 site 2,2188_2,2,4,AHB,,Astrea curta,7,,,,,,,,,,,1,7,0.7
19/10/2013,21-467,21-467 site 2,2188_2,2,4,AHB,,Isopora cuneata,12,21,38,9,8,,,,,,,5,88,8.8
19/10/2013,21-467,21-467 site 2,2188_2,2,4,AHB,,Pocillopora damicornis,5,7,,,,,,,,,,2,12,1.2
19/10/2013,21-467,21-467 site 2,2188_2,2,4,AHB,,Porites massive,5,5,,,,,,,,,,2,10,1
19/10/2013,21-467,21-467 site 2,2188_2,2,4,AHB,,Stylophora mordax,4,,,,,,,,,,,1,4,0.4
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,1,AHB,,baeodactyla,7,25,9,,,,,,,,,3,41,4.1
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,1,AHB,,Acropora loripes,20,,,,,,,,,,,1,20,2
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,1,AHB,,Acropora millepora,18,,,,,,,,,,,1,18,1.8
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,1,AHB,,Acropora rosaria,20,,,,,,,,,,,1,20,2
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,1,AHB,,Acropora spathulata,11,,,,,,,,,,,1,11,1.1
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,1,AHB,,Goniastrea retiformis,8,,,,,,,,,,,1,8,0.8
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,1,AHB,,Isopora palifera,10,13,,,,,,,,,,2,23,2.3
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,1,AHB,,Leptoria phrygia,6,,,,,,,,,,,1,6,0.6
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,1,AHB,,Lobophyllia hemprichii,5,,,,,,,,,,,1,5,0.5
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,1,AHB,,Montipora efflorescens,26,5,,,,,,,,,,2,31,3.1
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,1,AHB,,Pocillopora damicornis,10,8,13,,,,,,,,,3,31,3.1
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,1,AHB,,Porites lichen,6,5,,,,,,,,,,2,11,1.1
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,1,AHB,,Porites massive,8,7,7,,,,,,,,,3,22,2.2
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,1,AHB,,Seriatopora hystrix,12,,,,,,,,,,,1,12,1.2
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,1,AHB,,Stylophora pistillata,10,15,,,,,,,,,,2,25,2.5
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,2,AHB,,Acropora aculeus,9,,,,,,,,,,,1,9,0.9
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,2,AHB,,baeodactyla,18,21,,,,,,,,,,2,39,3.9
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,2,AHB,,Acropora gemmifera,10,,,,,,,,,,,1,10,1
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,2,AHB,,Astrea curta,8,5,,,,,,,,,,2,13,1.3
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,2,AHB,,Cyphastrea chalcidicum,10,,,,,,,,,,,1,10,1
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,2,AHB,,Dipsastreae matthaii,3,6,,,,,,,,,,2,9,0.9
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,2,AHB,,Favites flexuosa,7,,,,,,,,,,,1,7,0.7
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,2,AHB,,Favites halicora,10,,,,,,,,,,,1,10,1
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,2,AHB,,Favites valenciennesi,5,,,,,,,,,,,1,5,0.5
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,2,AHB,,Galaxea fascicularis,3,,,,,,,,,,,1,3,0.3
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,2,AHB,,Lithophyllon repanda,6,,,,,,,,,,,1,6,0.6
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,2,AHB,,Montipora aequituberculata,5,,,,,,,,,,,1,5,0.5
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,2,AHB,,Montipora efflorescens,5,,,,,,,,,,,1,5,0.5
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,2,AHB,,Porites lichen,7,,,,,,,,,,,1,7,0.7
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,2,AHB,,Seriatopora caliendrum,5,12,,,,,,,,,,2,17,1.7
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,2,AHB,,Seriatopora hystrix,9,,,,,,,,,,,1,9,0.9
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,3,AHB,,Acropora cerealis,14,,,,,,,,,,,1,14,1.4
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,3,AHB,,Acropora humilis,13,,,,,,,,,,,1,13,1.3
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,3,AHB,,Acropora hyacinthus,12,,,,,,,,,,,1,12,1.2
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,3,AHB,,Acropora nasuta,21,28,,,,,,,,,,2,49,4.9
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,3,AHB,,Dipsastreae favus,3,6,,,,,,,,,,2,9,0.9
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,3,AHB,,Dipsastreae matthaii,7,,,,,,,,,,,1,7,0.7
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,3,AHB,,Dipsastreae pallida,12,,,,,,,,,,,1,12,1.2
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,3,AHB,,Favites halicora,4,,,,,,,,,,,1,4,0.4
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,3,AHB,,Galaxea fascicularis,5,,,,,,,,,,,1,5,0.5
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,3,AHB,,Goniastrea pectinata,11,,,,,,,,,,,1,11,1.1
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,3,AHB,,Hydnophora pilosa,5,,,,,,,,,,,1,5,0.5
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,3,AHB,,Isopora palifera,14,6,,,,,,,,,,2,20,2
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,3,AHB,,Montipora efflorescens,25,,,,,,,,,,,1,25,2.5
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,3,AHB,,Pocillopora damicornis,13,20,,,,,,,,,,2,33,3.3
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,3,AHB,,Porites lichen,12,15,,,,,,,,,,2,27,2.7
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,3,AHB,,Porites massive,7,,,,,,,,,,,1,7,0.7
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,3,AHB,,Seriatopora hystrix,22,5,,,,,,,,,,2,27,2.7
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,3,AHB,,Stylophora pistillata,24,10,,,,,,,,,,2,34,3.4
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,4,AHB,,Acropora anthocercis,10,,,,,,,,,,,1,10,1
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,4,AHB,,Acropora hyacinthus,21,,,,,,,,,,,1,21,2.1
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,4,AHB,,Galaxea fascicularis,5,,,,,,,,,,,1,5,0.5
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,4,AHB,,Goniastrea stelligera,3,,,,,,,,,,,1,3,0.3
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,4,AHB,,Isopora palifera,31,11,11,,,,,,,,,3,53,5.3
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,4,AHB,,Montipora aequituberculata,9,4,,,,,,,,,,2,13,1.3
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,4,AHB,,Platygyra verweyi,9,,,,,,,,,,,1,9,0.9
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,4,AHB,,Pocillopora damicornis,26,5,4,10,6,8,17,,,,,7,76,7.6
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,4,AHB,,Pocillopora verrucosa,9,,,,,,,,,,,1,9,0.9
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,4,AHB,,Porites lichen,7,,,,,,,,,,,1,7,0.7
20/10/2013,Paul Reef,Paul Reef site 1,2131_1,2,4,AHB,,Seriatopora hystrix,15,,,,,,,,,,,1,15,1.5
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,1,AHB,,Acropora austera,7,8,,,,,,,,,,2,15,1.5
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,1,AHB,,baeodactyla,20,9,,,,,,,,,,2,29,2.9
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,1,AHB,,Acropora humilis,10,,,,,,,,,,,1,10,1
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,1,AHB,,Acropora hyacinthus,21,11,,,,,,,,,,2,32,3.2
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,1,AHB,,Acropora muricata,11,,,,,,,,,,,1,11,1.1
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,1,AHB,,Acropora nasuta,22,16,,,,,,,,,,2,38,3.8
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,1,AHB,,Astrea annuligera,15,,,,,,,,,,,1,15,1.5
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,1,AHB,,Astrea curta,11,,,,,,,,,,,1,11,1.1
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,1,AHB,,Isopora cuneata,15,13,,,,,,,,,,2,28,2.8
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,1,AHB,,Montipora caliculata,10,,,,,,,,,,,1,10,1
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,1,AHB,287,Montipora venosa,6,,,,,,,,,,,1,6,0.6
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,1,AHB,,Pocillopora damicornis,8,,,,,,,,,,,1,8,0.8
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,1,AHB,,Porites massive,6,,,,,,,,,,,1,6,0.6
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,1,AHB,,Seriatopora hystrix,5,,,,,,,,,,,1,5,0.5
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,1,AHB,,Stylophora pistillata,20,,,,,,,,,,,1,20,2
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,2,AHB,,Acropora cerealis,9,18,,,,,,,,,,2,27,2.7
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,2,AHB,,Acropora hyacinthus,18,10,87,,,,,,,,,3,115,11.5
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,2,AHB,,Acropora latistella,9,,,,,,,,,,,1,9,0.9
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,2,AHB,,Acropora muricata,13,,,,,,,,,,,1,13,1.3
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,2,AHB,,Acropora nasuta,15,7,27,,,,,,,,,3,49,4.9
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,2,AHB,,Favites halicora,13,,,,,,,,,,,1,13,1.3
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,2,AHB,,Galaxea fascicularis,10,5,,,,,,,,,,2,15,1.5
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,2,AHB,,Goniastrea pectinata,8,,,,,,,,,,,1,8,0.8
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,2,AHB,,Goniastrea stelligera,15,,,,,,,,,,,1,15,1.5
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,2,AHB,,Isopora cuneata,8,,,,,,,,,,,1,8,0.8
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,2,AHB,,Lobophyllia radians,11,,,,,,,,,,,1,11,1.1
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,2,AHB,289,Montipora effusa,17,,,,,,,,,,,1,17,1.7
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,2,AHB,,Pocillopora damicornis,25,10,35,11,,,,,,,,4,81,8.1
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,2,AHB,,Porites lichen,5,,,,,,,,,,,1,5,0.5
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,2,AHB,,Porites massive,11,10,5,,,,,,,,,3,26,2.6
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,2,AHB,,Stylophora pistillata,5,7,,,,,,,,,,2,12,1.2
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,3,AHB,,Acropora cerealis,9,,,,,,,,,,,1,9,0.9
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,3,AHB,,Acropora cytherea,13,,,,,,,,,,,1,13,1.3
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,3,AHB,,Acropora humilis,17,,,,,,,,,,,1,17,1.7
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,3,AHB,,Acropora hyacinthus,91,31,,,,,,,,,,2,122,12.2
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,3,AHB,,Acropora latistella,26,,,,,,,,,,,1,26,2.6
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,3,AHB,,Acropora longicyathus,25,,,,,,,,,,,1,25,2.5
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,3,AHB,,Acropora muricata,6,25,31,12,,,,,,,,4,74,7.4
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,3,AHB,,Acropora nasuta,17,,,,,,,,,,,1,17,1.7
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,3,AHB,,Acropora willisae,18,,,,,,,,,,,1,18,1.8
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,3,AHB,,Acropora yongei,34,22,28,32,,,,,,,,4,116,11.6
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,3,AHB,,Lobophyllia radians,21,,,,,,,,,,,1,21,2.1
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,3,AHB,,Pocillopora damicornis,22,,,,,,,,,,,1,22,2.2
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,3,AHB,,Porites massive,11,,,,,,,,,,,1,11,1.1
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,3,AHB,,Seriatopora hystrix,26,,,,,,,,,,,1,26,2.6
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,4,AHB,,Acropora abrotanoides,13,,,,,,,,,,,1,13,1.3
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,4,AHB,,Acropora austera,7,,,,,,,,,,,1,7,0.7
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,4,AHB,,Acropora hyacinthus,12,9,33,,,,,,,,,3,54,5.4
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,4,AHB,,Acropora muricata,13,18,17,60,,,,,,,,4,108,10.8
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,4,AHB,,Acropora nasuta,12,,,,,,,,,,,1,12,1.2
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,4,AHB,,Acropora spathulata,25,,,,,,,,,,,1,25,2.5
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,4,AHB,,Gonipora spp,15,,,,,,,,,,,1,15,1.5
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,4,AHB,,Isopora cuneata,8,,,,,,,,,,,1,8,0.8
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,4,AHB,,Leptoria phrygia,17,,,,,,,,,,,1,17,1.7
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,4,AHB,,Montipora aequituberculata,8,10,33,,,,,,,,,3,51,5.1
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,4,AHB,292,Montipora efflorescens,14,,,,,,,,,,,1,14,1.4
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,4,AHB,,Pocillopora damicornis,15,20,24,16,20,,,,,,,5,95,9.5
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,4,AHB,,Pocillopora verrucosa,6,,,,,,,,,,,1,6,0.6
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,4,AHB,,Porites massive,6,,,,,,,,,,,1,6,0.6
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,4,AHB,,Seriatopora hystrix,8,,,,,,,,,,,1,8,0.8
20/10/2013,Paul Reef,Paul Reef site 2,2131_2,2,4,AHB,,Stylophora pistillata,16,4,,,,,,,,,,2,20,2
21/10/2013,Little Steven's Reef,Little Steven's Reef site 1,2058_1,2,1,AHB,,Acropora digitifera,41,,,,,,,,,,,1,41,4.1
21/10/2013,Little Steven's Reef,Little Steven's Reef site 1,2058_1,2,1,AHB,,Acropora gemmifera,28,,,,,,,,,,,1,28,2.8
21/10/2013,Little Steven's Reef,Little Steven's Reef site 1,2058_1,2,1,AHB,,Acropora hyacinthus,36,,,,,,,,,,,1,36,3.6
21/10/2013,Little Steven's Reef,Little Steven's Reef site 1,2058_1,2,1,AHB,,Acropora monticulosa,65,,,,,,,,,,,1,65,6.5
21/10/2013,Little Steven's Reef,Little Steven's Reef site 1,2058_1,2,1,AHB,,Acropora muricata,26,,,,,,,,,,,1,26,2.6
21/10/2013,Little Steven's Reef,Little Steven's Reef site 1,2058_1,2,1,AHB,,Acropora nasuta,12,,,,,,,,,,,1,12,1.2
21/10/2013,Little Steven's Reef,Little Steven's Reef site 1,2058_1,2,1,AHB,,Astrea curta,4,6,,,,,,,,,,2,10,1
21/10/2013,Little Steven's Reef,Little Steven's Reef site 1,2058_1,2,1,AHB,,Isopora cuneata,6,11,,,,,,,,,,2,17,1.7
21/10/2013,Little Steven's Reef,Little Steven's Reef site 1,2058_1,2,1,AHB,,Lobophyllia recta,20,12,,,,,,,,,,2,32,3.2
21/10/2013,Little Steven's Reef,Little Steven's Reef site 1,2058_1,2,1,AHB,,Porites massive,2,9,4,6,,,,,,,,4,21,2.1
21/10/2013,Little Steven's Reef,Little Steven's Reef site 1,2058_1,2,1,AHB,,Stylophora pistillata,11,,,,,,,,,,,1,11,1.1
21/10/2013,Little Steven's Reef,Little Steven's Reef site 1,2058_1,2,2,AHB,,Acropora cerealis,10,,,,,,,,,,,1,10,1
21/10/2013,Little Steven's Reef,Little Steven's Reef site 1,2058_1,2,2,AHB,,baeodactyla,11,,,,,,,,,,,1,11,1.1
21/10/2013,Little Steven's Reef,Little Steven's Reef site 1,2058_1,2,2,AHB,,Acropora gemmifera,13,,,,,,,,,,,1,13,1.3
21/10/2013,Little Steven's Reef,Little Steven's Reef site 1,2058_1,2,2,AHB,,Acropora humilis,15,,,,,,,,,,,1,15,1.5
21/10/2013,Little Steven's Reef,Little Steven's Reef site 1,2058_1,2,2,AHB,,Acropora otteri,12,,,,,,,,,,,1,12,1.2
21/10/2013,Little Steven's Reef,Little Steven's Reef site 1,2058_1,2,2,AHB,,Acropora nasuta,28,32,,,,,,,,,,2,60,6
21/10/2013,Little Steven's Reef,Little Steven's Reef site 1,2058_1,2,2,AHB,,Acropora sarmentosa,9,,,,,,,,,,,1,9,0.9
21/10/2013,Little Steven's Reef,Little Steven's Reef site 1,2058_1,2,2,AHB,,Astrea curta,3,5,,,,,,,,,,2,8,0.8
21/10/2013,Little Steven's Reef,Little Steven's Reef site 1,2058_1,2,2,AHB,,Favites halicora,3,,,,,,,,,,,1,3,0.3
21/10/2013,Little Steven's Reef,Little Steven's Reef site 1,2058_1,2,2,AHB,,Isopora cuneata,29,7,8,,,,,,,,,3,44,4.4
21/10/2013,Little Steven's Reef,Little Steven's Reef site 1,2058_1,2,2,AHB,323,Montipora venosa,4,,,,,,,,,,,1,4,0.4
21/10/2013,Little Steven's Reef,Little Steven's Reef site 1,2058_1,2,2,AHB,,Pocillopora damicornis,13,,,,,,,,,,,1,13,1.3
21/10/2013,Little Steven's Reef,Little Steven's Reef site 1,2058_1,2,2,AHB,,Porites massive,4,4,7,4,,,,,,,,4,19,1.9
21/10/2013,Little Steven's Reef,Little Steven's Reef site 1,2058_1,2,3,AHB,,baeodactyla,29,16,,,,,,,,,,2,45,4.5
21/10/2013,Little Steven's Reef,Little Steven's Reef site 1,2058_1,2,3,AHB,,Acropora gemmifera,20,,,,,,,,,,,1,20,2
21/10/2013,Little Steven's Reef,Little Steven's Reef site 1,2058_1,2,3,AHB,,Acropora otteri,13,6,,,,,,,,,,2,19,1.9
21/10/2013,Little Steven's Reef,Little Steven's Reef site 1,2058_1,2,3,AHB,,Acropora nasuta,11,,,,,,,,,,,1,11,1.1
21/10/2013,Little Steven's Reef,Little Steven's Reef site 1,2058_1,2,3,AHB,,Favites halicora,11,,,,,,,,,,,1,11,1.1
21/10/2013,Little Steven's Reef,Little Steven's Reef site 1,2058_1,2,3,AHB,,Goniastrea pectinata,14,,,,,,,,,,,1,14,1.4
21/10/2013,Little Steven's Reef,Little Steven's Reef site 1,2058_1,2,3,AHB,,Isopora cuneata,12,,,,,,,,,,,1,12,1.2
21/10/2013,Little Steven's Reef,Little Steven's Reef site 1,2058_1,2,3,AHB,324,Montipora floweri,5,,,,,,,,,,,1,5,0.5
21/10/2013,Little Steven's Reef,Little Steven's Reef site 1,2058_1,2,3,AHB,325,Montipora grisea,8,22,,,,,,,,,,2,30,3
21/10/2013,Little Steven's Reef,Little Steven's Reef site 1,2058_1,2,3,AHB,,Platygyra daedalea,12,13,,,,,,,,,,2,25,2.5
21/10/2013,Little Steven's Reef,Little Steven's Reef site 1,2058_1,2,3,AHB,,Platygyra pini,10,,,,,,,,,,,1,10,1
21/10/2013,Little Steven's Reef,Little Steven's Reef site 1,2058_1,2,3,AHB,,Pocillopora damicornis,6,,,,,,,,,,,1,6,0.6
21/10/2013,Little Steven's Reef,Little Steven's Reef site 1,2058_1,2,3,AHB,,Porites massive,4,5,,,,,,,,,,2,9,0.9
21/10/2013,Little Steven's Reef,Little Steven's Reef site 1,2058_1,2,3,AHB,,Stylophora pistillata,6,,,,,,,,,,,1,6,0.6
21/10/2013,Little Steven's Reef,Little Steven's Reef site 1,2058_1,2,4,AHB,,Acanthastrea echinata,11,10,,,,,,,,,,2,21,2.1
21/10/2013,Little Steven's Reef,Little Steven's Reef site 1,2058_1,2,4,AHB,,Acropora cerealis,33,6,,,,,,,,,,2,39,3.9
